,index,source_id,hip,tycho2_id,solution_id,source_id_2,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
148,223.0,3.2268596100994386e+18,,b'4754-346-1',1.6353784107819336e+18,3.2268596100994386e+18,934605.0,2015.0,76.04907103936632,0.23898363979667883,-1.8917582837562459,0.317399005168476,14.60104661400986,0.26612897126201596,50.825763883181835,0.6868791829569819,11.26114952781312,0.5673525711081943,-0.72987705,0.4946376,-0.8203363,0.7590763,-0.78569937,0.83292454,-0.8717505,-0.66237277,0.5990152,-0.7819024,132.0,132.0,131.0,127.0,1.0,5.0,,0.42919588105373113,330.41741419714396,True,4.2783017,5.093916,2.1513008e-05,5.0,16.0,False,0.35505012,0.1607758,0.33441806,0.62120193,-138.83914,5.8150187,-21.265839,44.00568,136.0,1800265.3149570704,2828.6717108604894,9.886428778400678,b'NOT_AVAILABLE',201.75969246986463,-24.598301311604565,74.63356120950861,-24.589905423032885
149,224.0,3.2238844003555297e+18,,b'118-854-1',1.6353784107819336e+18,3.2238844003555297e+18,1775849.0,2015.0,83.12713723168596,0.2823473763637457,2.648444737315009,0.32317383829567486,15.713326632426904,0.3057792003055421,36.9746262003703,0.32414719174548107,12.12126771646727,0.3608118318155968,-0.61692953,0.38433728,-0.08861433,0.016813684,-0.5681794,-0.01959076,-0.16198687,0.04367725,-0.033707276,-0.2309737,39.0,39.0,39.0,38.0,0.0,1.0,,0.5109702115622429,63.77041531381889,True,5.0523067,3.6951146,8.101693e-06,5.0,6.0,False,0.39262402,0.53954995,0.35455817,0.9745855,-103.37385,45.04394,-32.717964,41.813152,41.0,18514756.57570728,11768.644693666787,7.355975047589556,b'NOT_AVAILABLE',201.22078736216866,-16.20606849880055,82.66229339994464,-20.615945059670892
150,225.0,3.2406429847867745e+18,,b'111-1438-1',1.6353784107819336e+18,3.2406429847867745e+18,875158.0,2015.0,77.9813485787881,0.4827711475832361,5.716093482630128,0.45268217277323536,14.560052917315359,0.27013170028369826,45.721983578163865,2.1228073220508206,6.914661778842964,1.7094260490252668,-0.8757972,0.1604489,-0.88612986,0.872932,-0.42507794,0.8271198,-0.84018743,-0.070561945,0.062464673,-0.9708476,72.0,72.0,69.0,70.0,3.0,2.0,,0.4221505976042498,149.17022450752046,True,4.2119403,5.035238,2.6192438e-05,5.0,9.0,False,0.49103498,0.5273329,0.623851,0.8569399,-111.771194,34.868446,-27.07192,41.373516,80.0,1414332.1274525058,1301.1952153145896,10.148391546937765,b'NOT_AVAILABLE',195.72696495173273,-19.09475424370854,77.47317153012119,-17.202073900482528
151,226.0,3.2395325124022753e+18,,b'93-579-1',1.6353784107819336e+18,3.2395325124022753e+18,1184043.0,2015.0,74.21466824412227,0.6621218857271464,4.586112650256149,0.19533409228486256,14.922107545546192,0.4406646302343779,56.672864108477825,1.4532739329872506,-3.9970912244690124,0.5469997995332935,0.6595239,0.97530407,-0.9848731,-0.768837,0.62759596,-0.6017681,-0.93342686,-0.95865947,-0.7676022,0.7106402,48.0,48.0,45.0,48.0,3.0,0.0,,0.1817916280121033,37.14892565641581,True,2.0259356,23.835281,2.2589697e-05,5.0,7.0,True,0.26764312,0.33409652,0.33572403,0.51207393,-61.72795,-18.476307,-52.369133,-41.8315,60.0,1546703.7155957317,595.2714776019575,10.051252241785772,b'NOT_AVAILABLE',194.64738687800875,-22.880837269626728,73.43894069613572,-17.95024366378383
152,227.0,3.311179335766915e+18,,b'1265-1118-1',1.6353784107819336e+18,3.311179335766915e+18,364245.0,2015.0,66.52004760905564,0.4642367179393735,15.041291343110357,0.28599960288165593,20.988899884423404,0.3616611935684557,101.53467779886633,1.2046215861194767,-22.618072153065743,0.6501545206392257,-0.6726245,0.46326545,-0.8114564,0.6911688,-0.62970567,0.7179214,-0.81129134,-0.4972765,0.5290045,-0.6283961,148.0,148.0,148.0,141.0,0.0,7.0,,0.8686572881537407,865.37230837939,True,8.478258,1.2952898,3.2244687e-05,5.0,17.0,False,0.22272146,0.51685774,0.23997918,0.19420728,-150.6924,-3.070455,-44.618084,35.112534,144.0,478114.50007125206,1385.3272207010411,11.325940276314931,b'NOT_AVAILABLE',180.6252429408205,-23.01518314412917,67.21258427411618,-6.559829457403703
153,228.0,3.29162551789998e+18,,b'689-1248-1',1.6353784107819336e+18,3.29162551789998e+18,1746921.0,2015.0,76.20699589133723,0.5564854114657163,10.263205706386055,0.39604717920616,12.076812543023923,0.23920456404120255,36.77906806985999,1.586374729012846,-2.851739644489056,1.197183250497317,-0.88233405,0.31176212,-0.8262864,0.7551027,-0.30697685,0.77190506,-0.8055888,-0.14639625,0.10221631,-0.90534943,54.0,54.0,53.0,52.0,1.0,2.0,,0.3324387693852595,66.25013723587061,True,3.3736312,8.396863,1.9595142e-05,5.0,7.0,False,0.14065205,0.7304491,0.34798896,0.79574436,-86.04238,32.408012,-30.832495,40.619293,62.0,2593796.6909174593,2498.75498665415,9.489930234193807,b'NOT_AVAILABLE',190.6790656954048,-18.15558729379543,76.09529460060797,-12.512777733924104
154,229.0,3.2832857909221356e+18,,b'78-257-1',1.6353784107819336e+18,3.2832857909221356e+18,2043370.0,2015.0,65.26771335914775,0.5008098356329039,3.2688480955026056,0.24892572051333317,26.805780837257057,0.3405470076754508,139.22569494578045,1.0961818887394783,17.5380855924368,0.5325706786646948,-0.8292313,0.34572855,-0.8932802,0.84528565,-0.6130606,0.89147747,-0.8353172,-0.6272739,0.37367636,-0.7863535,89.0,89.0,89.0,88.0,0.0,1.0,,0.40171186059047265,158.47333216215168,True,4.019786,5.76087,2.2912063e-05,5.0,13.0,False,0.28111324,0.4642348,0.41152677,0.39660847,179.27379,7.808141,-22.249392,27.348513,114.0,3838324.834380092,7076.939039347255,9.064415748961526,b'NOT_AVAILABLE',190.38368117653948,-31.066761012317926,63.953582842502634,-17.96200189235431
155,230.0,3.284709349242834e+18,,b'80-1019-1',1.6353784107819336e+18,3.284709349242834e+18,855940.0,2015.0,63.610551993488635,0.5157553854621606,5.180639021434347,0.2681684597123076,17.957017176806303,0.28573264450454117,89.39106226047623,0.885849241470199,16.479720042111623,0.5621776719046051,-0.76530063,-0.34605438,-0.84528583,0.8080868,-0.11938174,0.8332067,-0.85892355,-0.022208175,-0.08208531,-0.8304347,106.0,106.0,106.0,103.0,0.0,3.0,,0.4658966294710576,254.71953305273496,True,4.624902,4.269611,2.1044416e-05,5.0,13.0,True,0.5324144,0.5274419,0.38776287,0.49361545,-171.71826,17.065727,-26.404673,28.19622,113.0,3481931.017093984,7174.0117766835965,9.170219656933348,b'NOT_AVAILABLE',187.44296269638778,-31.306332453698484,62.61283352422683,-15.784832967398707
156,231.0,3.282171745125202e+18,,b'91-1330-1',1.6353784107819336e+18,3.282171745125202e+18,1596232.0,2015.0,69.49307460471893,0.40464824371957764,4.669806758828722,0.3879905589708821,20.860774749569703,0.33520712278879666,96.0730851458413,1.0898503623678915,8.3286755673895,0.8172434293843086,-0.7490522,0.37824017,-0.80303746,0.7701875,-0.6832799,0.7967902,-0.8362522,-0.4863039,0.51808214,-0.79037505,87.0,87.0,87.0,84.0,0.0,3.0,,0.6382143599245244,124.97313473840472,True,6.265922,2.3144984,3.0365456e-05,5.0,13.0,False,0.43875545,0.40347335,0.41252697,0.60955524,-145.70853,21.006124,-28.51912,37.069702,94.0,784596.7606816874,3042.8156136582274,10.788153786962445,b'NOT_AVAILABLE',191.75912041051672,-26.791013631935026,68.55464537150979,-17.25577445521972
157,232.0,3.3060664348990587e+18,,b'673-130-1',1.6353784107819336e+18,3.3060664348990587e+18,1451462.0,2015.0,67.51392307171365,0.5704299771761095,10.939207009649229,0.31185968167292083,14.590726195579974,0.2767375856446389,66.56208720416214,1.171187648968697,-13.93665754633848,0.6922865157139861,-0.84986866,0.16748343,-0.8905159,0.831378,-0.3648883,0.8474764,-0.8795792,-0.27894765,0.3226772,-0.7870431,114.0,114.0,114.0,109.0,0.0,5.0,,0.5362662588108953,385.1111262741734,True,5.2928495,3.3253975,2.817719e-05,5.0,13.0,False,0.30564338,0.53492075,0.17816912,0.32122475,-178.81184,8.188568,-30.33122,34.608902,114.0,591283.2400611157,875.9365650467942,11.095281141127703,b'NOT_AVAILABLE',184.81691975892326,-24.770043313256075,67.52790768866787,-10.763087698979163
158,233.0,3.3219439669211796e+18,,b'142-1245-1',1.6353784107819336e+18,3.3219439669211796e+18,1596456.0,2015.0,90.2622699309479,0.3507612685763655,6.86167379926626,0.2932946680842595,13.979674417739108,0.5711290498875417,13.578841352004712,1.3761033986715268,1.4370922009313023,1.609418503866842,-0.80449796,0.798087,0.13689236,0.881182,-0.72426504,-0.027170796,-0.8207219,0.58402634,0.7239717,-0.01270552,45.0,45.0,42.0,45.0,3.0,0.0,,0.4079064368066104,221.26710994194514,True,4.0779643,5.4546328,2.6190228e-05,5.0,6.0,False,0.44862327,0.14222176,0.4603669,0.994583,-64.92098,46.722935,-40.447227,44.057076,45.0,2551617.535299162,6849.630698732447,9.507731118691375,b'NOT_AVAILABLE',200.98221750510982,-7.945708756012661,90.27169986769779,-16.577359662454473
159,234.0,3.3348536078207493e+18,,b'701-171-1',1.6353784107819336e+18,3.3348536078207493e+18,1212379.0,2015.0,84.03544335995052,0.2449045379170101,8.945216752986335,0.24950140590620015,12.701498995130308,0.2403258636969589,18.74976799743155,0.6301971350658921,2.6440189836614505,0.6385801029909286,-0.63657725,0.31536093,-0.47121176,0.5169264,-0.5302171,0.38449472,-0.5996805,0.08647338,0.13533956,-0.6187098,80.0,80.0,79.0,79.0,1.0,1.0,,0.3780538346359826,106.41241231705908,True,3.7981277,6.094498,1.13103215e-05,5.0,9.0,False,0.3436787,0.37783206,0.4821744,0.87114894,-71.31879,32.19348,-30.85774,-44.57135,79.0,6154358.718846162,8110.160468281603,8.551813047957332,b'NOT_AVAILABLE',196.05164205111018,-12.284875083127549,83.91731625699481,-14.368212631946275
160,235.0,3.3374806846954675e+18,,b'700-935-1',1.6353784107819336e+18,3.3374806846954675e+18,1284474.0,2015.0,80.72705636426078,0.4808201495747639,8.2011173106143,0.4543704855510249,13.00017936248089,0.2534223373661399,36.102803574507355,1.9729761865926094,-1.5887000306414245,1.6261596512578667,-0.8628767,0.16792941,-0.91410637,0.879991,-0.36418784,0.86318797,-0.8874694,-0.08085108,0.052253433,-0.96208894,70.0,70.0,68.0,67.0,2.0,3.0,,0.35802397510191164,92.63167955975847,True,3.6112084,6.6412506,2.5854806e-05,5.0,8.0,False,0.4383178,0.36693662,0.6450525,0.8068915,-89.493996,26.878508,-28.105015,44.502213,66.0,1342162.8762201122,1626.3420603948432,10.205257008327763,b'NOT_AVAILABLE',194.98340634563985,-15.47556780012139,80.49904135000023,-14.932854680282833
161,236.0,3.3402097756365133e+18,,b'723-773-1',1.6353784107819336e+18,3.3402097756365133e+18,26603.0,2015.0,86.25848986249278,0.4691375004742439,12.09272965423982,0.4532940673871997,11.960765064445612,0.2743922742130816,11.019623665247426,2.1247260126540857,-7.582262233879754,1.81240814593102,-0.81629044,0.17309593,-0.87308145,0.83804643,-0.23796074,0.8228029,-0.8870348,0.07678097,-0.02363423,-0.929188,79.0,79.0,79.0,75.0,0.0,4.0,,0.5504360183127083,298.678980522337,True,5.427772,3.149385,3.1114076e-05,5.0,9.0,False,0.43280488,0.17254727,0.50774026,0.90381664,-50.82627,19.172276,-37.14306,-44.157436,79.0,480406.12278415356,663.980087984202,11.320748729198908,b'NOT_AVAILABLE',194.41541414068632,-8.80693860493749,86.26924676642017,-11.298110205749838
162,237.0,3.388382060107609e+18,,b'706-291-1',1.6353784107819336e+18,3.388382060107609e+18,647896.0,2015.0,77.2629837183272,0.8947451003808446,12.964093466002504,0.8188221629616571,19.002347197231884,0.9725221629325708,72.99630561622627,0.7893412720996943,-23.259184795995054,0.9566215220521976,-0.48340547,0.27637354,-0.1410772,0.048002362,-0.56939393,0.042727023,-0.19705217,-0.00052233605,-0.017201997,-0.15840971,89.0,89.0,89.0,88.0,0.0,1.0,,3.10209569939931,2679.597476504725,True,30.08232,0.10384834,2.0732263e-05,5.0,10.0,False,0.33972764,0.4789385,0.53566617,0.7991433,-90.082306,28.505615,-30.441116,41.669426,86.0,4229138.95010275,4784.781791293937,8.959140178076893,b'NOT_AVAILABLE',188.9134702410734,-15.807480952571499,77.4015210749727,-9.919877068665842
163,238.0,3.3961156469399276e+18,,b'1297-1232-1',1.6353784107819336e+18,3.3961156469399276e+18,1490641.0,2015.0,83.73459649773127,1.199448098634936,16.021439948065133,0.9376140362664931,13.01611906374405,0.25014188044975916,35.01924691683164,7.9942349180548185,-21.90331452718359,6.556841510780761,-0.9690531,0.0028251698,-0.9851633,0.97930044,-0.06032462,0.96853095,-0.9727044,0.07656122,-0.08696017,-0.99675226,40.0,40.0,39.0,38.0,1.0,2.0,,0.29587824691150527,93.6342578938703,True,3.037026,10.41717,2.586405e-05,5.0,6.0,False,0.4268443,0.33636358,0.5293969,0.9878793,-92.41402,36.74212,-35.3266,41.186855,46.0,772686.5026215916,1377.451486539098,10.804761748829623,b'NOT_AVAILABLE',189.73146267222998,-8.882548652973794,83.92969151291928,-7.28591489108532
164,239.0,3.399771248225859e+18,,b'1307-639-1',1.6353784107819336e+18,3.399771248225859e+18,682070.0,2015.0,87.34860418382412,0.34494044800262724,20.407989608805316,0.3392834367174407,11.209949461506055,0.22227918580084507,13.478575929782274,1.6641206852181796,-16.872554972804767,1.451798270768947,-0.8094136,0.14813171,-0.89056486,0.87587494,-0.41833505,0.80126065,-0.843887,0.0047200304,0.049459435,-0.953615,62.0,62.0,61.0,60.0,1.0,2.0,,0.20926444361517266,59.7879965372984,True,2.261329,18.412487,2.1224596e-05,5.0,7.0,False,0.47167018,0.17884855,0.6148256,0.9472515,-73.49137,20.857084,-33.119137,-44.75584,60.0,1324453.8827728734,1222.309043332021,10.219677961723157,b'NOT_AVAILABLE',187.74952323832548,-3.6729054824696363,87.51171433686012,-3.008392838691133
165,240.0,3.402663135604114e+18,,b'1306-153-1',1.6353784107819336e+18,3.402663135604114e+18,10183.0,2015.0,85.25599275288526,0.4427940862286734,20.60486096521376,0.41551928013708705,12.089342491644631,0.2205709813376134,12.352725174019326,1.9128630452426456,-27.74580555764033,1.6449569066197074,-0.86130106,0.1279505,-0.921716,0.893827,-0.38138628,0.8529052,-0.8750809,-0.06352081,0.052606225,-0.97422814,61.0,61.0,60.0,59.0,1.0,2.0,,0.21037061520402262,47.979627413251364,True,2.2709496,18.914042,2.3757048e-05,5.0,7.0,False,0.4773226,0.42996264,0.6399703,0.93430966,-102.525215,34.230976,-27.999037,43.578735,60.0,865680.1605712645,8115.819259102896,10.68137640237709,b'NOT_AVAILABLE',186.56307783938817,-5.248115407922959,85.55494136072957,-2.76124963812864
166,241.0,3.40209046184541e+18,,b'1309-390-1',1.6353784107819336e+18,3.40209046184541e+18,1009111.0,2015.0,82.55382594013157,0.4342097231402076,20.64675243662075,0.413564996073227,13.012932078271302,0.27570763628193046,25.746065404360667,1.8712578659859542,-20.858351396946762,1.548603611819067,-0.79589474,0.2391841,-0.9093227,0.86840504,-0.52771765,0.8092688,-0.8399471,-0.15925935,0.14917433,-0.9557423,80.0,80.0,80.0,74.0,0.0,6.0,,0.4836485285690372,270.2918063023328,True,4.793029,4.1363554,2.7407481e-05,5.0,9.0,False,0.4968905,0.21402214,0.66500676,0.90549886,-82.09681,18.258066,-32.03987,43.897694,77.0,506814.1975672531,737.850744989765,11.262648132769657,b'NOT_AVAILABLE',185.1740923154294,-7.367427360035771,83.02726222887523,-2.612478104846429
167,242.0,3.407612484118068e+18,,b'1286-461-1',1.6353784107819336e+18,3.407612484118068e+18,536140.0,2015.0,76.89727041531712,0.3852783567476477,18.692621867941316,0.705478053411144,15.67888801188092,0.6869200652682538,48.438783676486736,1.7932272322118228,-24.66046902668844,1.3202390121452787,-0.6927066,0.4998173,-0.8966249,0.8833313,-0.9288333,0.79454696,-0.77379674,-0.5852964,0.5505197,-0.9440785,62.0,62.0,62.0,59.0,0.0,3.0,,0.5285814595025988,151.77308860083895,True,5.2197285,3.3949838,2.921856e-05,5.0,8.0,False,0.627396,0.2603402,0.8416607,0.7821084,-80.99446,-17.851097,-33.27591,43.413784,62.0,739625.1325734188,1362.6545715041375,10.852240913516074,b'NOT_AVAILABLE',183.81668283324098,-12.881008224275625,77.56610690012131,-4.18288755660632
168,243.0,3.407518510233429e+18,,b'1289-1656-1',1.6353784107819336e+18,3.407518510233429e+18,1521719.0,2015.0,75.779857535228,0.5885614294318389,19.017836209713035,0.5215735107294158,18.586182536232933,0.3638031316178921,64.78286845550399,2.357462953136956,-32.987838715524106,1.8419651724628052,-0.8167214,0.1996889,-0.88751227,0.8859738,-0.5061388,0.8166354,-0.854576,-0.11824834,0.19853283,-0.9368539,68.0,68.0,68.0,64.0,0.0,4.0,,0.7201162033639674,351.42252839389147,True,7.0506835,1.8659604,3.5641657e-05,5.0,8.0,False,0.45705786,0.3372457,0.66514677,0.7811995,-87.934364,19.019115,-30.430094,42.413914,68.0,591126.0684160246,2058.6327131533694,11.095569783893316,b'NOT_AVAILABLE',182.9186011030747,-13.558946672833741,76.54152276681795,-3.759537306678201
169,244.0,3.4126052976997924e+18,,b'1279-2259-1',1.6353784107819336e+18,3.4126052976997924e+18,1314405.0,2015.0,71.7876631388275,0.5210225715072918,20.882104190462,0.3162963442466851,23.667009997640992,0.23316243266770098,98.42200427600888,1.6714569265253931,-50.03533714606893,1.1402750360946736,-0.87439,0.03381822,-0.8569328,0.84628326,-0.2366621,0.8047618,-0.8337008,0.042266726,0.09044705,-0.91806763,80.0,80.0,79.0,77.0,1.0,3.0,,0.3372767648340329,125.82393310366183,True,3.4184422,7.814211,2.0788746e-05,5.0,9.0,False,0.28792354,0.67190903,0.50754046,0.66768306,-108.618484,24.628998,-29.353691,36.7821,79.0,2837872.984842643,1420.4629124908465,9.392287679426953,b'NOT_AVAILABLE',179.06348121279237,-15.463769851917126,73.01573475815928,-1.48977280857439
170,245.0,3.413223223234482e+18,,b'1831-63-1',1.6353784107819336e+18,3.413223223234482e+18,1719417.0,2015.0,73.198510380436,0.8019482731411152,22.64708243647043,0.49664711638453996,19.90177016594132,0.3730662412990531,73.0284256127382,2.6005610697461496,-52.018802916797235,1.831349480380694,-0.8523491,-0.12942667,-0.8814196,0.87428105,-0.22521877,0.8125455,-0.8260972,0.114754066,-0.041220725,-0.94648635,67.0,67.0,67.0,62.0,0.0,5.0,,0.7508447019613064,570.9025809256634,True,7.345617,1.6727339,3.947849e-05,5.0,9.0,False,0.45411238,0.6817237,0.65850097,0.72554237,-124.540215,26.814913,-28.424109,37.055588,77.0,741654.0821695424,1304.57803803899,10.849266585124937,b'NOT_AVAILABLE',178.44310973946574,-13.34935059339745,74.5279105263555,0.1057091000276392
171,246.0,3.4070926556355645e+18,,b'1286-2091-1',1.6353784107819336e+18,3.4070926556355645e+18,1017735.0,2015.0,76.08645215281663,0.3475933771861727,17.900814354898312,0.28753440134509517,12.416697955625779,0.2549188578179672,43.831929826447244,1.27672050893049,-19.529974641167843,0.958468878386147,-0.75055206,0.23476233,-0.8435722,0.824168,-0.5681895,0.7326664,-0.76926976,-0.13200395,0.17931351,-0.9006236,70.0,70.0,70.0,66.0,0.0,4.0,,0.36549472969577446,155.75026156422635,True,3.6808383,7.120432,2.2755505e-05,5.0,8.0,False,0.44203457,0.37620145,0.69036007,0.739833,-92.07968,17.991879,-31.350407,41.205025,69.0,2101942.739763754,3321.472036239768,9.718217861374193,b'NOT_AVAILABLE',184.03081072682141,-13.96553555764394,76.72318445202485,-4.899492859903226
172,247.0,3.4447872471303936e+18,,b'2405-952-1',1.6353784107819336e+18,3.4447872471303936e+18,1187328.0,2015.0,86.63361924663998,0.466001241899403,30.807052128998727,0.4727559724710184,11.189030187193325,0.2271105959393588,11.172858714328326,1.9571432590074982,-36.77531882003112,1.8755313006283825,-0.87498444,0.11380367,-0.91721797,0.9020699,-0.31717712,0.86976004,-0.9014723,-0.020716188,0.062427994,-0.9667241,49.0,49.0,48.0,48.0,1.0,1.0,,0.25029955093617073,86.56268201447159,True,2.623943,13.843393,3.416071e-05,5.0,6.0,False,0.4270254,0.31135735,0.4986224,0.97483164,-79.32844,35.78419,-29.509972,-44.38448,54.0,747193.9610287328,3596.0595936416858,10.84118668088748,b'NOT_AVAILABLE',178.50509999343836,1.1423884794325307,87.08476284006174,7.401831165579913
